status pozyczki,kwota kredytu,wiek,plec,rodzaj zrodla dochodu,miesieczny dochod netto,ktore rolowanie,okres w jakim pobieral dochod,okres w jakim bedzie pobieral dochod,opoznienie splaty
splacona,400.0,41,mężczyzna,11,1800.0,0,107,48,213
splacona_cz,282.28,48,mężczyzna,11,1600.0,0,344,48,3
splacona_cz,300.0,39,kobieta,12,1027.0,6,11,48,1
splacona_cz,500.0,47,mężczyzna,12,600.0,7,11,27,1
splacona,200.0,37,kobieta,12,599.03,5,21,21,9
splacona_cz,289.72,54,kobieta,16,1045.6,7,14,48,1
splacona,400.0,66,kobieta,13,1137.19,6,98,48,1
splacona_cz,430.0,38,mężczyzna,11,2470.0,3,68,48,5
splacona_cz,300.0,66,mężczyzna,13,2110.0,0,103,48,5
splacona_cz,300.0,54,kobieta,17,864.6,0,4,7,0
splacona,400.0,53,kobieta,13,1213.0,1,52,48,14
windykacja,200.0,57,kobieta,11,983.97,0,80,48,4478
splacona_cz,550.0,54,kobieta,12,1675.0,6,11,11,1
splacona,500.0,77,mężczyzna,13,2609.0,0,193,48,0
splacona,400.0,60,kobieta,13,1425.0,0,81,48,0
splacona_cz,465.37,35,kobieta,98,4000.0,6,21,48,2
splacona_cz,530.0,32,mężczyzna,11,2050.0,1,120,48,5
splacona_cz,300.0,33,mężczyzna,11,1800.0,6,167,48,0
splacona_cz,400.0,54,kobieta,12,1000.0,0,47,48,1
windykacja_sp,292.28,58,kobieta,13,1244.77,0,41,48,294
splacona_cz,600.0,55,kobieta,12,1350.0,0,24,24,1
splacona_cz,200.0,31,mężczyzna,11,2000.0,0,7,48,0
splacona_cz,248.57,65,mężczyzna,13,1559.0,1,73,48,1
splacona_cz,600.0,72,kobieta,13,2534.0,0,129,48,0
splacona_cz,200.0,72,kobieta,13,730.0,5,563,48,1
splacona_cz,500.0,52,mężczyzna,11,2011.0,0,213,48,7
splacona_cz,693.7,38,kobieta,11,1900.0,2,210,48,5
splacona_cz,400.0,34,kobieta,11,980.11,3,47,48,0
windykacja,300.0,52,mężczyzna,12,1210.0,0,9,9,4476
splacona_cz,282.68,52,kobieta,12,1050.0,5,36,36,0
splacona,200.0,52,kobieta,99,598.0,0,5,6,0
splacona_cz,300.0,43,kobieta,11,1400.0,0,27,48,0
windykacja_sp,470.0,69,kobieta,13,1800.0,1,119,48,14
windykacja,400.0,57,mężczyzna,12,1650.0,0,3,26,4476
splacona_cz,300.0,49,mężczyzna,13,3900.0,7,32,48,0
splacona_cz,500.0,50,mężczyzna,11,2400.0,0,254,48,0
splacona_cz,400.0,53,mężczyzna,11,4000.0,7,12,48,4
splacona_cz,300.0,73,kobieta,13,1412.0,0,206,48,0
splacona_cz,200.0,56,kobieta,11,1172.2,6,39,48,3
splacona,300.0,71,mężczyzna,13,1295.37,2,309,48,0
splacona_cz,300.0,35,kobieta,12,1200.0,6,11,14,0
splacona,200.0,72,mężczyzna,13,1700.0,1,16,48,14
splacona_cz,500.0,72,mężczyzna,13,1700.0,6,16,48,8
splacona_cz,437.15,61,kobieta,13,1362.0,6,58,48,3
splacona_cz,537.15,62,kobieta,13,962.0,2,67,48,3
splacona_cz,242.28,65,kobieta,13,1350.0,5,113,48,0
splacona_cz,300.0,70,kobieta,13,729.03,0,259,48,0
splacona_cz,500.0,47,mężczyzna,13,864.34,1,158,48,2
splacona_cz,200.0,69,kobieta,16,959.6,6,117,48,0
splacona,401.3,47,mężczyzna,12,1574.45,0,33,35,10
splacona,600.0,49,kobieta,11,2800.0,6,321,48,10
splacona_cz,400.0,56,mężczyzna,11,1842.86,5,10,48,3
splacona_cz,879.43,35,mężczyzna,12,1500.0,3,35,35,14
splacona,326.78,40,mężczyzna,11,1261.98,6,38,48,10
windykacja,700.0,48,kobieta,98,1357.0,0,3,48,4475
splacona_cz,200.0,20,mężczyzna,17,985.0,7,15,17,3
splacona_cz,300.0,57,kobieta,13,611.0,5,141,48,0
splacona_cz,500.0,75,kobieta,13,1248.0,0,252,48,0
splacona_cz,500.0,60,kobieta,13,1000.0,6,70,48,0
splacona_cz,300.0,50,mężczyzna,12,1000.0,4,45,48,0
splacona_cz,202.28,60,mężczyzna,11,3000.0,7,214,48,0
splacona_cz,292.28,78,kobieta,13,1239.98,4,257,48,0
splacona_cz,400.0,54,mężczyzna,11,1300.0,0,36,48,4
splacona_cz,423.23,31,mężczyzna,11,2700.0,6,17,48,14
splacona_cz,600.0,43,kobieta,11,1443.0,1,36,48,1
splacona_cz,400.0,54,kobieta,12,1700.0,7,57,48,0
splacona_cz,200.0,57,mężczyzna,11,1800.0,0,163,48,0
splacona_cz,204.78,29,mężczyzna,11,1888.27,1,79,48,8
splacona_cz,200.0,75,kobieta,13,616.0,6,248,48,1
splacona_cz,600.0,45,mężczyzna,12,3500.0,1,189,48,2
splacona_cz,600.0,61,kobieta,13,1050.0,7,141,48,0
splacona_cz,200.0,71,kobieta,13,722.05,6,199,48,1
splacona_cz,800.0,57,mężczyzna,12,2500.0,5,7,10,1
splacona_cz,600.0,32,kobieta,11,1290.0,6,21,48,6
splacona_cz,360.31,38,kobieta,11,2927.0,5,203,48,2
splacona_cz,300.0,66,kobieta,13,1428.55,0,139,48,0
splacona_cz,300.0,29,mężczyzna,11,1590.0,1,55,48,7
splacona_cz,700.0,47,kobieta,12,830.46,5,47,48,0
windykacja_sp,563.44,68,mężczyzna,13,2000.0,1,47,48,285
splacona,300.0,79,kobieta,13,1442.43,2,143,48,0
splacona_cz,200.0,72,kobieta,13,785.0,3,66,48,0
splacona_cz,200.0,27,mężczyzna,12,1400.0,1,3,4,0
splacona_cz,500.0,58,mężczyzna,16,1770.0,7,91,48,0
splacona_cz,400.0,72,mężczyzna,13,1870.0,2,87,48,2
splacona_cz,400.0,59,kobieta,12,1320.0,0,11,35,2
splacona,300.0,36,kobieta,11,1228.0,0,36,48,4
splacona_cz,500.0,70,kobieta,13,1200.0,6,121,48,7
splacona_cz,200.0,70,kobieta,13,1200.0,0,121,48,7
splacona_cz,400.0,51,mężczyzna,11,1800.0,3,261,48,0
splacona_cz,200.0,26,kobieta,12,1100.0,3,17,17,4
splacona,300.0,26,kobieta,11,2300.0,0,24,48,0
splacona,300.0,53,mężczyzna,11,1300.0,0,454,48,0
splacona_cz,290.88,61,kobieta,13,1090.14,6,77,48,5
windykacja,830.0,61,kobieta,13,1977.0,4,57,48,4470
splacona_cz,500.0,47,mężczyzna,13,1500.0,1,88,48,6
splacona_cz,300.0,75,kobieta,13,1000.0,0,213,48,0
splacona,600.0,54,kobieta,11,1300.0,1,70,48,13
splacona_cz,300.0,63,kobieta,13,1014.0,1,185,48,6
windykacja,200.0,31,kobieta,12,1032.34,6,7,11,4469
splacona_cz,437.15,62,kobieta,13,820.0,1,33,48,0
splacona,400.0,21,mężczyzna,99,1500.0,0,5,7,0
splacona,600.0,53,kobieta,11,1700.0,0,207,48,0
splacona,200.0,46,mężczyzna,99,1400.0,0,18,19,0
splacona_cz,345.97,54,kobieta,11,1721.7,7,122,48,0
splacona_cz,400.0,49,kobieta,11,1764.0,0,66,48,0
splacona_cz,314.15,35,kobieta,11,2709.34,7,183,48,0
splacona_cz,200.0,61,kobieta,13,992.96,3,14,48,0
splacona,350.0,73,kobieta,11,1348.95,1,116,48,10
splacona_cz,400.0,44,mężczyzna,11,3300.0,0,239,48,2
windykacja_sp,300.0,52,kobieta,16,685.0,0,43,48,298
splacona_cz,300.0,60,kobieta,13,810.0,7,35,48,0
splacona_cz,300.0,37,kobieta,12,1382.0,0,23,23,0
splacona_cz,300.0,57,kobieta,11,1680.0,6,387,48,4
splacona,350.0,58,kobieta,13,1500.0,0,48,48,4
splacona,500.0,58,kobieta,13,1240.0,3,72,48,0
windykacja_sp,300.0,25,kobieta,11,1600.0,0,54,48,243
splacona_cz,300.0,21,mężczyzna,12,952.89,2,25,26,5
splacona_cz,290.0,61,kobieta,13,1280.0,7,19,48,0
splacona_cz,300.0,65,kobieta,13,1400.0,0,120,48,4
splacona,200.0,65,mężczyzna,13,1611.0,1,143,48,0
splacona_cz,297.28,48,kobieta,11,1077.49,1,374,48,2
splacona,450.0,59,mężczyzna,13,3900.0,0,116,48,3
splacona_cz,400.0,60,kobieta,13,1800.0,1,71,48,0
splacona,250.0,21,mężczyzna,12,1500.0,1,8,11,0
splacona_cz,800.0,61,kobieta,13,5100.0,2,30,48,0
splacona_cz,600.0,41,kobieta,98,5000.0,2,86,48,14
splacona_cz,500.0,59,kobieta,13,1300.0,0,32,48,0
splacona_cz,500.0,45,kobieta,11,3000.0,1,95,48,0
splacona,400.0,58,kobieta,13,1300.0,0,36,48,0
splacona_cz,500.0,51,kobieta,11,1700.0,6,308,48,2
splacona_cz,400.0,66,kobieta,13,850.0,6,69,48,2
splacona_cz,392.82,51,mężczyzna,11,1400.0,1,41,48,2
splacona_cz,200.0,61,kobieta,13,984.0,2,13,48,2
splacona_cz,200.0,75,kobieta,13,965.0,6,247,48,8
splacona_cz,300.0,45,mężczyzna,11,2100.0,2,52,48,0
splacona_cz,400.0,75,kobieta,13,1900.0,3,123,48,1
splacona_cz,389.72,52,kobieta,98,3000.0,3,87,48,1
splacona_cz,200.0,53,mężczyzna,11,2094.17,3,243,48,4
splacona_cz,478.6,44,kobieta,11,2245.01,1,148,48,1
splacona,400.0,35,mężczyzna,11,1186.0,0,12,48,0
splacona_cz,200.0,61,kobieta,13,744.07,0,15,48,0
splacona_cz,339.72,68,mężczyzna,13,1162.41,1,106,48,0
windykacja,300.0,64,kobieta,16,1132.0,3,99,48,4463
splacona_cz,830.0,59,kobieta,13,1400.0,2,248,48,0
splacona_cz,500.0,56,mężczyzna,13,1900.0,7,152,48,0
splacona_cz,200.0,27,mężczyzna,17,728.0,7,102,48,1
splacona_cz,330.1,63,kobieta,13,1668.0,7,93,48,1
splacona_cz,389.72,35,mężczyzna,11,1058.0,2,16,48,0
splacona_cz,500.0,60,mężczyzna,11,2100.0,6,189,48,0
splacona_cz,500.0,56,mężczyzna,13,1553.0,0,111,48,1
splacona,200.0,57,mężczyzna,13,12220.0,5,73,48,0
splacona_cz,500.0,49,mężczyzna,11,2500.0,1,376,48,0
splacona_cz,200.0,53,kobieta,99,1100.0,4,54,48,0
splacona_cz,500.0,49,kobieta,11,1800.0,7,55,48,2
splacona,400.0,23,mężczyzna,98,1200.0,0,18,48,11
splacona_cz,515.96,58,kobieta,13,1801.41,2,40,48,0
splacona_cz,200.0,70,kobieta,13,865.0,7,130,48,0
splacona_cz,700.0,32,kobieta,11,3100.0,2,123,48,5
splacona_cz,700.0,37,kobieta,11,3178.76,2,123,48,5
splacona_cz,400.0,59,kobieta,13,1400.0,0,48,48,4
splacona,300.0,30,mężczyzna,12,3400.0,0,19,38,0
splacona_cz,378.91,70,kobieta,13,1291.18,7,81,48,0
splacona_cz,300.0,62,mężczyzna,13,2000.0,0,36,48,0
splacona_cz,500.0,36,mężczyzna,11,3898.0,2,183,48,3
splacona_cz,600.0,80,mężczyzna,13,2547.0,1,197,48,0
splacona_cz,300.0,22,kobieta,12,1500.0,6,6,18,3
splacona_cz,299.23,52,kobieta,11,1400.0,3,163,48,0
splacona_cz,500.0,55,kobieta,12,1600.0,0,12,17,4
splacona_cz,500.0,29,kobieta,12,1447.0,7,24,36,3
splacona_cz,349.66,64,mężczyzna,13,1601.87,3,47,48,3
splacona_cz,300.0,53,kobieta,16,1740.0,0,116,48,0
splacona_cz,206.0,30,mężczyzna,12,1521.0,3,22,30,0
splacona,300.0,49,kobieta,11,992.84,7,123,48,0
splacona_cz,300.0,79,kobieta,13,1167.94,2,371,48,0
splacona_cz,200.0,54,kobieta,11,1400.0,7,119,48,2
splacona,300.0,46,mężczyzna,11,1360.0,3,122,48,0
splacona_cz,700.0,58,kobieta,13,1872.0,7,37,48,5
splacona,527.15,73,kobieta,13,951.0,6,164,48,58
splacona_cz,773.72,63,kobieta,13,860.0,1,82,48,0
splacona_cz,300.0,74,kobieta,13,1536.0,2,38,48,3
splacona_cz,200.0,53,kobieta,16,749.28,7,67,48,1
splacona,387.15,69,kobieta,16,1401.0,1,77,48,119
splacona_cz,400.0,65,mężczyzna,16,1473.04,4,167,48,1
splacona_cz,200.0,56,kobieta,98,980.0,6,12,48,0
splacona_cz,300.0,46,kobieta,12,1038.68,3,23,26,1
splacona_cz,300.0,71,mężczyzna,13,1426.0,7,79,48,1
splacona_cz,342.86,60,kobieta,13,1087.0,1,73,48,4
splacona_cz,200.0,57,kobieta,99,780.0,3,3,4,1
splacona,750.0,55,mężczyzna,16,588.0,0,424,48,11
splacona_cz,300.0,61,kobieta,13,1374.0,0,48,48,0
splacona_cz,249.3,57,kobieta,16,2100.0,2,41,48,1
splacona_cz,500.0,50,kobieta,17,990.0,3,74,48,1
splacona_cz,500.0,53,mężczyzna,11,2080.0,1,320,48,0
splacona_cz,300.0,46,kobieta,98,911.0,7,100,48,1
splacona_cz,472.7,62,kobieta,13,3700.0,7,29,48,1
windykacja,200.0,53,kobieta,12,984.34,6,20,20,4459
splacona_cz,400.0,60,mężczyzna,12,1000.0,7,14,26,4
splacona_cz,400.0,50,kobieta,12,1000.0,7,34,34,4
splacona_cz,300.0,63,kobieta,13,1100.0,4,107,48,1
splacona_cz,400.0,58,kobieta,16,1589.0,0,29,48,3
splacona_cz,300.0,65,kobieta,13,802.83,1,203,48,1
splacona_cz,600.0,64,kobieta,13,1233.0,0,126,48,0
splacona,300.0,75,mężczyzna,13,1180.0,0,143,48,0
splacona_cz,200.0,71,mężczyzna,13,1642.87,1,72,48,1
splacona_cz,200.0,41,kobieta,11,2505.0,1,167,48,0
splacona_cz,200.0,59,kobieta,16,634.0,6,54,48,0
splacona_cz,215.24,51,mężczyzna,16,1045.0,6,202,48,0
splacona_cz,400.0,61,kobieta,13,1500.0,3,63,48,0
splacona_cz,397.15,56,kobieta,16,2300.0,8,66,48,2
splacona,200.0,56,kobieta,16,2300.0,1,66,48,2
splacona,497.15,51,mężczyzna,16,2150.0,1,84,48,1
splacona_cz,741.52,34,kobieta,11,2200.0,3,40,48,0
splacona_cz,200.0,32,kobieta,12,980.0,7,13,15,9
splacona_cz,600.0,36,kobieta,11,2400.0,6,116,48,8
splacona_cz,500.0,63,kobieta,13,1900.0,1,91,48,4
splacona_cz,300.0,63,kobieta,13,714.0,0,225,48,0
splacona_cz,254.98,58,kobieta,16,634.64,6,139,48,8
splacona_cz,300.0,56,kobieta,11,2800.0,2,12,48,0
splacona_cz,300.0,57,kobieta,11,1187.06,0,136,48,0
splacona,500.0,43,mężczyzna,98,3014.0,0,105,48,4
splacona,200.0,69,kobieta,13,803.86,7,161,48,0
splacona_cz,200.0,63,mężczyzna,13,1162.0,7,224,48,0
splacona,252.16,60,kobieta,13,1658.0,7,32,48,0
splacona,800.0,66,mężczyzna,13,3040.0,0,204,48,1
splacona_cz,400.0,61,kobieta,13,1107.0,1,18,48,3
splacona_cz,800.0,56,kobieta,13,3440.0,7,54,48,0
splacona_cz,200.0,47,kobieta,12,990.34,0,59,48,0
splacona_cz,391.97,65,kobieta,13,1507.0,1,62,48,0
splacona_cz,200.0,61,kobieta,13,1635.0,7,123,48,3
splacona_cz,392.43,45,mężczyzna,12,1963.88,6,9,20,0
splacona,250.0,31,mężczyzna,12,1637.0,0,55,48,4
splacona_cz,276.26,55,mężczyzna,11,2100.0,4,41,48,0
splacona_cz,800.0,69,kobieta,13,2120.0,2,122,48,0
splacona_cz,300.0,55,kobieta,16,1500.0,2,5,48,6
splacona_cz,500.0,44,kobieta,11,1738.57,0,60,48,2
splacona,250.0,60,kobieta,13,1650.0,1,118,48,0
splacona_cz,299.72,63,kobieta,13,714.0,8,225,48,4
splacona_cz,438.67,51,kobieta,11,1577.42,0,208,48,2
splacona_cz,500.0,45,mężczyzna,12,1952.35,0,7,11,3
splacona,200.0,45,mężczyzna,11,2000.0,0,204,48,0
splacona_cz,400.0,63,kobieta,16,2084.79,1,144,48,2
splacona,500.0,28,kobieta,11,2100.0,0,26,48,0
splacona_cz,530.0,63,kobieta,13,1691.3,3,76,48,1
splacona_cz,400.0,69,kobieta,13,1017.0,0,164,48,0
splacona_cz,600.0,40,kobieta,11,1800.0,0,55,48,9
splacona_cz,278.98,39,kobieta,98,1200.0,7,49,48,0
splacona_cz,350.0,71,kobieta,13,729.03,8,260,48,1
splacona_cz,300.0,69,kobieta,13,1027.0,3,195,48,0
splacona_cz,300.0,71,kobieta,13,1000.0,4,67,48,0
splacona,300.0,64,mężczyzna,11,1660.0,0,53,48,0
splacona,300.0,27,mężczyzna,11,1459.0,4,12,48,8
splacona_cz,500.0,64,kobieta,13,3251.0,1,141,48,3
splacona_cz,664.48,64,kobieta,13,930.0,4,97,48,2
splacona,460.0,66,kobieta,13,1013.74,7,116,48,0
splacona,200.0,68,kobieta,13,720.19,5,96,48,2
splacona,500.0,61,kobieta,13,1212.0,7,57,48,0
splacona_cz,200.0,32,kobieta,12,1865.0,4,23,34,1
splacona_cz,400.0,71,kobieta,13,1016.0,0,192,48,0
splacona_cz,400.0,59,kobieta,11,1500.0,6,88,48,2
splacona_cz,600.0,73,kobieta,13,640.0,1,142,48,1
splacona_cz,584.58,66,kobieta,16,892.0,1,204,48,0
windykacja,367.31,62,kobieta,13,1684.0,6,23,48,4450
splacona_cz,400.0,61,kobieta,16,1411.0,4,69,48,3
splacona,400.0,57,kobieta,11,1730.13,0,196,48,12
splacona_cz,900.0,59,kobieta,17,684.0,7,193,48,0
splacona_cz,200.0,62,kobieta,13,997.0,7,82,48,0
splacona_cz,200.0,62,kobieta,13,975.0,7,30,48,8
splacona_cz,315.12,74,mężczyzna,13,960.0,7,143,48,1
splacona_cz,200.0,34,mężczyzna,11,1800.0,7,168,48,1
splacona_cz,300.0,43,kobieta,11,1286.16,0,120,48,4
splacona_cz,299.23,64,kobieta,16,1389.0,2,94,48,1
splacona_cz,500.0,42,kobieta,11,1870.0,0,113,48,0
splacona_cz,700.0,62,kobieta,13,2066.0,7,132,48,1
splacona_cz,265.58,63,kobieta,13,1189.0,7,73,48,1
splacona_cz,300.0,72,mężczyzna,13,562.0,3,84,48,1
splacona_cz,237.13,55,kobieta,16,1045.6,8,15,48,1
splacona_cz,200.0,56,mężczyzna,11,1460.17,4,64,48,1
splacona,281.84,47,kobieta,12,1032.0,7,41,48,12
splacona_cz,300.0,41,kobieta,12,1896.0,1,16,16,5
splacona_cz,300.0,40,kobieta,12,1027.0,7,12,48,4
splacona_cz,200.0,44,mężczyzna,11,2284.23,2,303,48,1
splacona_cz,325.58,53,kobieta,11,2065.98,0,182,48,5
splacona,286.26,50,mężczyzna,11,1400.0,0,17,48,203
splacona_cz,497.15,48,mężczyzna,12,600.0,8,12,27,1
splacona,300.0,55,kobieta,17,864.6,1,5,7,14
splacona_cz,700.0,68,kobieta,13,1431.0,0,250,48,7
splacona_cz,684.58,73,kobieta,13,2534.0,1,130,48,0
splacona,500.0,62,mężczyzna,16,837.0,0,234,48,0
splacona_cz,300.0,71,mężczyzna,13,1420.0,1,56,48,0
windykacja_sp,500.0,32,mężczyzna,11,2180.09,0,53,48,278
splacona_cz,500.0,54,mężczyzna,11,1320.0,7,345,48,0
splacona_cz,300.0,47,kobieta,11,900.0,7,96,48,4
splacona_cz,330.11,65,kobieta,13,840.0,5,116,48,5
splacona_cz,300.0,36,kobieta,12,1200.0,7,12,14,3
windykacja_sp,500.0,36,mężczyzna,11,1186.0,0,13,48,35
splacona_cz,200.0,32,mężczyzna,11,2000.0,1,8,48,0
splacona_cz,200.0,64,mężczyzna,13,1287.66,6,99,48,5
splacona,400.0,47,mężczyzna,99,1400.0,0,19,19,0
splacona_cz,600.0,56,kobieta,12,1350.0,1,25,25,17
splacona,476.83,62,mężczyzna,11,1250.0,0,68,48,14
windykacja,388.49,36,mężczyzna,11,1850.0,2,58,48,4447
windykacja_sp,200.0,43,mężczyzna,12,1500.0,0,38,48,269
splacona_cz,200.0,70,kobieta,16,959.6,7,118,48,0
splacona,400.0,35,kobieta,11,980.11,4,48,48,241
splacona_cz,389.72,55,kobieta,12,1000.0,1,48,48,2
splacona_cz,550.0,55,kobieta,12,1675.0,7,12,12,3
splacona_cz,282.28,49,mężczyzna,11,1600.0,1,345,48,3
splacona_cz,450.0,69,kobieta,13,1019.0,0,136,48,6
windykacja,500.0,51,mężczyzna,11,2400.0,1,255,48,4447
splacona,200.0,42,kobieta,11,1000.0,0,64,48,11
splacona_cz,200.0,73,kobieta,13,730.0,6,564,48,0
splacona,246.46,66,mężczyzna,13,1559.0,2,74,48,0
splacona,300.0,44,kobieta,11,1400.0,1,28,48,0
splacona,230.9,79,kobieta,13,1239.98,5,258,48,0
splacona,437.15,63,kobieta,13,820.0,2,34,48,0
splacona_cz,300.0,50,mężczyzna,13,3900.0,8,33,48,1
splacona_cz,276.75,53,kobieta,11,1050.0,6,37,48,0
splacona,600.0,73,mężczyzna,13,2612.0,0,85,48,0
splacona_cz,207.19,66,kobieta,13,1350.0,6,114,48,1
splacona_cz,300.0,74,kobieta,13,1412.0,1,207,48,0
splacona_cz,441.54,36,kobieta,98,4000.0,7,22,48,3
splacona_cz,247.28,58,kobieta,13,611.0,6,142,48,1
splacona_cz,300.0,71,kobieta,13,729.03,1,260,48,1
windykacja,200.0,46,kobieta,11,1344.9,6,49,48,4445
splacona_cz,202.28,61,mężczyzna,11,3000.0,8,215,48,1
splacona_cz,500.0,76,kobieta,13,1248.0,1,253,48,1
splacona_cz,500.0,61,kobieta,13,1000.0,7,71,48,1
splacona_cz,400.0,64,kobieta,13,917.0,1,79,48,0
splacona_cz,500.0,48,mężczyzna,13,864.34,2,159,48,0
splacona_cz,700.0,69,kobieta,16,980.0,1,134,48,6
splacona,300.0,51,mężczyzna,12,1000.0,5,46,48,0
splacona,300.0,63,mężczyzna,15,1100.79,0,93,48,0
splacona_cz,200.0,22,kobieta,12,700.0,0,3,5,0
splacona_cz,430.0,39,mężczyzna,11,2470.0,4,69,48,2
splacona_cz,300.0,67,mężczyzna,13,2110.0,1,104,48,7
splacona_cz,200.0,57,kobieta,11,1172.2,7,40,48,5
splacona_cz,350.0,55,kobieta,12,1700.0,8,58,48,0
splacona_cz,200.0,58,mężczyzna,11,1800.0,1,164,48,2
splacona,523.43,33,mężczyzna,11,2050.0,2,121,48,1
splacona_cz,624.85,52,kobieta,11,3200.0,7,57,48,5
splacona_cz,537.15,63,kobieta,13,962.0,3,68,48,0
splacona_cz,437.15,62,kobieta,13,1362.0,7,59,48,5
splacona_cz,600.0,44,kobieta,11,1443.0,2,37,48,1
splacona,200.0,21,mężczyzna,17,985.0,8,16,17,11
splacona_cz,235.97,66,mężczyzna,12,1100.0,7,25,36,0
splacona,200.0,76,kobieta,13,616.0,7,249,48,1
